headline,date,section,url,word_count
2 Leaders Tell Of Plot to Kill Bush in Genoa,2001-09-26,World; Washington,http://www.nytimes.com/2001/09/26/world/a-nation-challenged-the-conspiracy-2-leaders-tell-of-plot-to-kill-bush-in-genoa.html,690
An Exhibit On Campus Celebrates Grisly Deed,2001-09-26,World; Washington,http://www.nytimes.com/2001/09/26/world/an-exhibit-on-campus-celebrates-grisly-deed.html,787
Pakistan Fights U.S. Move Linked to Anti-Taliban Drive,2001-09-26,World; Washington,http://www.nytimes.com/2001/09/26/world/nation-challenged-islamabad-pakistan-fights-us-move-linked-anti-taliban-drive.html,877
Saudis Criticize the Taliban And Halt Diplomatic Ties,2001-09-26,World,http://www.nytimes.com/2001/09/26/world/nation-challenged-break-saudis-criticize-taliban-halt-diplomatic-ties.html,509
Viewing a Daunting Afghan Landscape Dotted With Scattered Taliban Forces,2001-09-26,World,http://www.nytimes.com/2001/09/26/world/nation-challenged-terrain-viewing-daunting-afghan-landscape-dotted-with.html,845
"Olgiata Journal; Afghan King Is Courted and Says, 'I Am Ready'",2001-09-26,World; Washington,http://www.nytimes.com/2001/09/26/world/olgiata-journal-afghan-king-is-courted-and-says-i-am-ready.html,920
Terror's Money Trail,2001-09-26,Opinion,http://www.nytimes.com/2001/09/26/opinion/terror-s-money-trail.html,651
Visit to Town Where 2 Linked to bin Laden Killed Afghan Rebel,2001-09-26,World,http://www.nytimes.com/2001/09/26/world/nation-challenged-assassination-visit-town-where-2-linked-bin-laden-killed.html,468
F.B.I. Says 20 in Custody Sought to Transport Hazardous Materials,2001-09-26,Front Page; U.S.,http://www.nytimes.com/2001/09/26/us/nation-challenged-investigation-fbi-says-20-custody-sought-transport-hazardous.html,1133
Afghanistan Remains a Major Drug Trader Despite Taliban Ban on Poppy Growing,2001-09-26,World; Washington,http://www.nytimes.com/2001/09/26/world/nation-challenged-narcotics-afghanistan-remains-major-drug-trader-despite.html,857
Islamic Aid Organization Expresses Anger at Its Inclusion on Bush Terror List,2001-09-26,World; Washington,http://www.nytimes.com/2001/09/26/world/nation-challenged-charity-islamic-aid-organization-expresses-anger-its-inclusion.html,631
U.S. Has a Long Way to Go To Bring Around Egyptians,2001-09-26,World; Washington,http://www.nytimes.com/2001/09/26/world/a-nation-challenged-cairo-us-has-a-long-way-to-go-to-bring-around-egyptians.html,772
"In Investigation, Internet Offers Clues and Static",2001-09-26,Technology; Business,http://www.nytimes.com/2001/09/26/business/tools-for-the-aftermath-in-investigation-internet-offers-clues-and-static.html,1216
"Between the Body Slams, the W.W.F. Shows a Sensitive Side",2001-09-26,Sports,http://www.nytimes.com/2001/09/26/sports/sports-business-between-the-body-slams-the-wwf-shows-a-sensitive-side.html,908
Liberties; From Botox to Botulism,2001-09-26,Opinion,http://www.nytimes.com/2001/09/26/opinion/liberties-from-botox-to-botulism.html,668
Renaming an Operation to Fit the Mood,2001-09-26,U.S.; Washington,http://www.nytimes.com/2001/09/26/us/a-nation-challenged-renaming-an-operation-to-fit-the-mood.html,269
Bush Steps Up Appeal to Afghans To Rid Their Country of Taliban,2001-09-26,World; Front Page; Washington,http://www.nytimes.com/2001/09/26/world/nation-challenged-white-house-bush-steps-up-appeal-afghans-rid-their-country.html,1013
The Vast Arsenal Against a Shadowy Foe,2001-09-26,Opinion,http://www.nytimes.com/2001/09/26/opinion/l-the-vast-arsenal-against-a-shadowy-foe-356611.html,112
Commandos Left A Calling Card: Their Absence,2001-09-26,U.S.,http://www.nytimes.com/2001/09/26/us/nation-challenged-special-operations-commandos-left-calling-card-their-absence.html,1071
British Minister Meets With Top Iranians Over Afghanistan,2001-09-26,World; Washington,http://www.nytimes.com/2001/09/26/world/nation-challenged-diplomacy-british-minister-meets-with-top-iranians-over.html,800
Reckonings; Not a Fuels Errand,2001-09-26,Opinion,http://www.nytimes.com/2001/09/26/opinion/reckonings-not-a-fuels-errand.html,731
Money Trail To bin Laden Is Focus Of Germans,2001-09-26,World,http://www.nytimes.com/2001/09/26/world/a-nation-challenged-the-hijackers-money-trail-to-bin-laden-is-focus-of-germans.html,494
Consider the Source,2001-09-26,U.S.,http://learning.blogs.nytimes.com/2001/09/26/consider-the-source/,2018
Man Caught In 2000 Plot Is Helping Investigators,2001-09-27,U.S.; Washington,http://www.nytimes.com/2001/09/27/us/nation-challenged-convicted-terrorist-man-caught-2000-plot-helping-investigators.html,767
Nation-Building in Afghanistan,2001-09-27,Opinion,http://www.nytimes.com/2001/09/27/opinion/nation-building-in-afghanistan.html,499
A Nation Challenged,2001-09-27,New York and Region,http://www.nytimes.com/2001/09/27/nyregion/a-nation-challenged-377627.html,962
Pressing for Rules to Follow Terrorists' Cash,2001-09-27,Business; Washington,http://www.nytimes.com/2001/09/27/business/a-nation-challenged-the-money-trail-pressing-for-rules-to-follow-terrorists-cash.html,658
"Life Goes On, And Exits Must Be Made",2001-09-27,New York and Region,http://www.nytimes.com/2001/09/27/nyregion/nyc-life-goes-on-and-exits-must-be-made.html,785
Issue Now: Does U.S. Have a Plan?,2001-09-27,World; Front Page,http://www.nytimes.com/2001/09/27/world/a-nation-challenged-news-analysis-issue-now-does-us-have-a-plan.html,1015
Spain Arrests Six From Algeria,2001-09-27,World; Washington,http://www.nytimes.com/2001/09/27/world/a-nation-challenged-madrid-spain-arrests-six-from-algeria.html,268
MILITARY CALLED JUST ONE ELEMENT IN WAR ON TERROR,2001-09-27,World; Front Page; Washington,http://www.nytimes.com/2001/09/27/world/nation-challenged-alliance-military-called-just-one-element-war-terror.html,1071
America's Move: Room for Guns and Butter?,2001-09-27,Opinion,http://www.nytimes.com/2001/09/27/opinion/l-america-s-move-room-for-guns-and-butter-377651.html,147
America's Move: Room for Guns and Butter?; 'Enduring Freedom',2001-09-27,Opinion,http://www.nytimes.com/2001/09/27/opinion/l-america-s-move-room-for-guns-and-butter-enduring-freedom-377929.html,111
Officials Balk At the Release Of Indictment Of bin Laden,2001-09-27,World; Washington,http://www.nytimes.com/2001/09/27/world/nation-challenged-secrets-officials-balk-release-indictment-bin-laden.html,754
Nine Arrested as Licenses For Trucking Are Studied,2001-09-27,U.S.,http://www.nytimes.com/2001/09/27/us/nation-challenged-investigation-nine-arrested-licenses-for-trucking-are-studied.html,895
"Iran Won't Join U.S. Campaign, Leader Says",2001-09-27,World; Washington,http://www.nytimes.com/2001/09/27/world/a-nation-challenged-tehran-iran-won-t-join-us-campaign-leader-says.html,498
Essay; All Is Not Changed,2001-09-27,Opinion,http://www.nytimes.com/2001/09/27/opinion/essay-all-is-not-changed.html,712
America's Move: Room for Guns and Butter?,2001-09-27,Opinion,http://www.nytimes.com/2001/09/27/opinion/l-america-s-move-room-for-guns-and-butter-377562.html,164
U.S. Embassy In Kabul Is Destroyed By Protesters,2001-09-27,World; Washington,http://www.nytimes.com/2001/09/27/world/a-nation-challenged-afghanistan-us-embassy-in-kabul-is-destroyed-by-protesters.html,858
Sentiment in Pakistani Town Is Ardently Pro-Taliban,2001-09-27,World; Washington,http://www.nytimes.com/2001/09/27/world/nation-challenged-border-town-sentiment-pakistani-town-ardently-pro-taliban.html,1009
Arab Allies Not Jumping to Join U.S. Side,2001-09-27,World; Washington,http://www.nytimes.com/2001/09/27/world/a-nation-challenged-the-neighbors-arab-allies-not-jumping-to-join-us-side.html,1015
Reports of Scams Preying on Donors Are on Rise,2001-09-28,U.S.,http://www.nytimes.com/2001/09/28/us/reports-of-scams-preying-on-donors-are-on-rise.html,628
Bush Administration to Join U.N. Effort to Raise $584 Million for Refugees,2001-09-28,World,http://www.nytimes.com/2001/09/28/world/nation-challenged-aid-bush-administration-join-un-effort-raise-584-million-for.html,793
Defending Muslims in Court And Drawing Death Threats As Well as a High Profile,2001-09-28,U.S.,http://www.nytimes.com/2001/09/28/us/nation-challenged-lawyer-defending-muslims-court-drawing-death-threats-well-high.html,862
Taliban Enlisting Eager Recruits of Many Lands,2001-09-28,World,http://www.nytimes.com/2001/09/28/world/a-nation-challenged-prisoners-taliban-enlisting-eager-recruits-of-many-lands.html,779
A Nation Challenged,2001-09-28,New York and Region,http://www.nytimes.com/2001/09/28/nyregion/a-nation-challenged-396907.html,889
"In a Military Town, Osama's Place Cafe Is Tasting Tolerance",2001-09-28,U.S.,http://www.nytimes.com/2001/09/28/us/nation-challenged-choice-words-military-town-osama-s-place-cafe-tasting.html,657
Jesse Jackson Says He Might Go to Taliban to Seek Turnaround,2001-09-28,World,http://www.nytimes.com/2001/09/28/world/nation-challenged-emissary-jesse-jackson-says-he-might-go-taliban-seek.html,523
More Crowded Cars Bring Less Crowded Crossings,2001-09-28,New York and Region,http://www.nytimes.com/2001/09/28/nyregion/more-crowded-cars-bring-less-crowded-crossings.html,801
Trying to Fill Legend's Shoes Leading Afghanistan Rebels,2001-09-28,World,http://www.nytimes.com/2001/09/28/world/nation-challenged-commander-trying-fill-legend-s-shoes-leading-afghanistan.html,426
"From the Outside, Former Presidents Lend the Support of Insiders",2001-09-28,U.S.,http://www.nytimes.com/2001/09/28/us/nation-challenged-former-presidents-outside-former-presidents-lend-support.html,1181
U.S. Lets Employees Leave As Indonesia Protests Mount,2001-09-28,World,http://www.nytimes.com/2001/09/28/world/a-nation-challenged-jakarta-us-lets-employees-leave-as-indonesia-protests-mount.html,728
Foreign Affairs; Talk Later,2001-09-28,Opinion,http://www.nytimes.com/2001/09/28/opinion/foreign-affairs-talk-later.html,777
New Push to Get bin Laden To Agree to Quit Afghanistan,2001-09-28,World; Front Page; Washington,http://www.nytimes.com/2001/09/28/world/nation-challenged-hunted-new-push-get-bin-laden-agree-quit-afghanistan.html,1309
Document That May Have Been Used to Prepare for Attacks Is Reported Found,2001-09-28,U.S.,http://www.nytimes.com/2001/09/28/us/nation-challenged-investigation-document-that-may-have-been-used-prepare-for.html,1356
Indonesia Radicals Issue Threats of Holy War,2001-09-29,World; Washington,http://www.nytimes.com/2001/09/29/world/a-nation-challenged-the-pacific-indonesia-radicals-issue-threats-of-holy-war.html,743
F.B.I. Expert On bin Laden And Terrorism Is Mourned,2001-09-29,Washington; New York and Region,http://www.nytimes.com/2001/09/29/nyregion/a-nation-challenged-a-funeral-fbi-expert-on-bin-laden-and-terrorism-is-mourned.html,448
PRESIDENT SAYS U.S. IS 'IN HOT PURSUIT' OF TERROR GROUP,2001-09-29,World; Front Page; Washington,http://www.nytimes.com/2001/09/29/world/nation-challenged-white-house-president-says-us-hot-pursuit-terror-group.html,1235
"So Far, Europe Breathes Easier Over Free Hand Given the U.S.",2001-09-29,World; Washington,http://www.nytimes.com/2001/09/29/world/nation-challenged-alliance-so-far-europe-breathes-easier-over-free-hand-given-us.html,850
Abroad at Home; Progress And Problems,2001-09-29,Opinion,http://www.nytimes.com/2001/09/29/opinion/abroad-at-home-progress-and-problems.html,726
U.S. Prepares Big Packages Of Assistance For Its Allies,2001-09-29,World; Washington,http://www.nytimes.com/2001/09/29/world/a-nation-challenged-aid-us-prepares-big-packages-of-assistance-for-its-allies.html,749
Response To Attack Splits Arabs In the West,2001-09-29,Arts,http://www.nytimes.com/2001/09/29/arts/response-to-attack-splits-arabs-in-the-west.html,1859
Quetta Journal; Giving Proper Burial to Holy Books,2001-09-29,World; Books,http://www.nytimes.com/2001/09/29/world/quetta-journal-giving-proper-burial-to-holy-books.html,855
Russians Recall the 'Giant Mincer' That Was Afghanistan,2001-09-29,World; Washington,http://www.nytimes.com/2001/09/29/world/nation-challenged-veterans-russians-recall-giant-mincer-that-was-afghanistan.html,955
U.N. Requires Members to Act Against Terror,2001-09-29,World; Front Page; Washington,http://www.nytimes.com/2001/09/29/world/a-nation-challenged-resolution-un-requires-members-to-act-against-terror.html,1086
Journal; The End of the Beginning,2001-09-29,Opinion,http://www.nytimes.com/2001/09/29/opinion/journal-the-end-of-the-beginning.html,1419
A Nation Challenged,2001-09-29,New York and Region,http://www.nytimes.com/2001/09/29/nyregion/a-nation-challenged-415413.html,1156
Pakistanis Fail in Last-Ditch Bid to Persuade Taliban to Turn Over bin Laden,2001-09-29,World; Washington,http://www.nytimes.com/2001/09/29/world/nation-challenged-afghanistan-pakistanis-fail-last-ditch-bid-persuade-taliban.html,1062
German Data Led U.S. to Search For More Suicide Hijacker Teams,2001-09-29,World; Front Page; Washington,http://www.nytimes.com/2001/09/29/world/nation-challenged-german-intelligence-german-data-led-us-search-for-more-suicide.html,1545
"A War on a Small Scale, Possibly Long and Risky",2001-09-29,World,http://www.nytimes.com/2001/09/29/world/a-nation-challenged-the-strategy-a-war-on-a-small-scale-possibly-long-and-risky.html,1236
"Bin Laden's Journey From Rich, Pious Boy To the Mask of Evil",2001-09-30,World,http://www.nytimes.com/2001/09/30/world/nation-challenged-profile-bin-laden-s-journey-rich-pious-boy-mask-evil.html,1904
"Al Qaeda: Sprawling, Hard-to-Spot Web of Terrorists-in-Waiting",2001-09-30,World; Washington,http://www.nytimes.com/2001/09/30/world/nation-challenged-bin-laden-s-network-al-qaeda-sprawling-hard-spot-web.html,1821
The Way We Live Now: 9-30-01: Close Reading: Elements of War; The Father Figure,2001-09-30,Magazine; Washington,http://www.nytimes.com/2001/09/30/magazine/the-way-we-live-now-9-30-01-close-reading-elements-of-war-the-father-figure.html,787
Streets of Huge Pakistan City Seethe With Hatred of U.S.,2001-09-30,World; Front Page,http://www.nytimes.com/2001/09/30/world/nation-challenged-streets-streets-huge-pakistan-city-seethe-with-hatred-us.html,1131
Large U.S. Force Is Assembling As Bush Decides How to Strike,2001-09-30,World; Washington,http://www.nytimes.com/2001/09/30/world/nation-challenged-military-large-us-force-assembling-bush-decides-strike.html,1078
An Act Of Terror Reshapes The Globe,2001-09-30,Washington; Week in Review,http://www.nytimes.com/2001/09/30/weekinreview/an-act-of-terror-reshapes-the-globe.html,1501
Campus Culture Wars Flare Anew Over Tenor of Debate After the Attacks,2001-09-30,Education; U.S.,http://www.nytimes.com/2001/09/30/us/campus-culture-wars-flare-anew-over-tenor-of-debate-after-the-attacks.html,888
U.S. Pursued Secret Efforts To Catch or Kill bin Laden,2001-09-30,World; Front Page,http://www.nytimes.com/2001/09/30/world/nation-challenged-intelligence-us-pursued-secret-efforts-catch-kill-bin-laden.html,2040
"Worldwide Antiterror Coalition Will Be Shifting, Loose and Anything but Grand",2001-09-30,World,http://www.nytimes.com/2001/09/30/world/nation-challenged-allies-worldwide-antiterror-coalition-will-be-shifting-loose.html,976
The Way We Live Now: 9-30-01: On Language; Words At War,2001-09-30,Magazine; Washington,http://www.nytimes.com/2001/09/30/magazine/the-way-we-live-now-9-30-01-on-language-words-at-war.html,938
Scholars Call Attacks A Distortion of Islam,2001-09-30,U.S.,http://www.nytimes.com/2001/09/30/us/nation-challenged-role-religion-scholars-call-attacks-distortion-islam.html,1199
The Way We Live Now: 9-30-01: Close Reading: Elements of War; The Zealot,2001-09-30,Magazine; Washington,http://www.nytimes.com/2001/09/30/magazine/the-way-we-live-now-9-30-01-close-reading-elements-of-war-the-zealot.html,567
"To Sleep, Perchance To Dream About a City Ablaze",2001-09-30,New York and Region,http://www.nytimes.com/2001/09/30/nyregion/reverberations-to-sleep-perchance-to-dream-about-a-city-ablaze.html,1396
A NATION CHALLENGED,2001-09-30,Front Page; New York and Region,http://www.nytimes.com/2001/09/30/nyregion/a-nation-challenged-425923.html,55
"As Talk of War Heats Up, An Afghan Neighborhood Is Chilled",2001-09-30,New York and Region,http://www.nytimes.com/2001/09/30/nyregion/reverberations-as-talk-of-war-heats-up-an-afghan-neighborhood-is-chilled.html,500
A Nation Challenged,2001-09-30,New York and Region,http://www.nytimes.com/2001/09/30/nyregion/a-nation-challenged-426237.html,954
"Oil, Politics and the New Global Fault Lines",2001-09-30,Business,http://www.nytimes.com/2001/09/30/business/oil-politics-and-the-new-global-fault-lines.html,1685
The World: Politics and Piety; The Vatican on Just Wars,2001-09-30,Washington; Week in Review,http://www.nytimes.com/2001/09/30/weekinreview/the-world-politics-and-piety-the-vatican-on-just-wars.html,845
"Fearing Harm, Bin Laden Kin Fled From U.S.",2001-09-30,World; Front Page,http://www.nytimes.com/2001/09/30/world/a-nation-challenged-the-family-fearing-harm-bin-laden-kin-fled-from-us.html,1162
Turf Wars,2001-09-30,Arts; Opinion,http://www.nytimes.com/2001/09/30/arts/l-the-aftermath-turf-wars-359750.html,110
"A Pakistani Diplomat, Staying Calm in the Storm's Eye",2001-09-30,World,http://www.nytimes.com/2001/09/30/world/public-lives-a-pakistani-diplomat-staying-calm-in-the-storm-s-eye.html,708
"In Pakistan, Guarded Talk Of Movements By Troops",2001-09-30,World; Washington,http://www.nytimes.com/2001/09/30/world/a-nation-challenged-islamabad-in-pakistan-guarded-talk-of-movements-by-troops.html,699
"Live From New York, Permission to Laugh",2001-10-01,Arts,http://www.nytimes.com/2001/10/01/arts/critic-s-notebook-live-from-new-york-permission-to-laugh.html,961
Ex-King Meets Taliban Foes And 11 From U.S. Congress,2001-10-01,World,http://www.nytimes.com/2001/10/01/world/nation-challenged-afghan-exile-ex-king-meets-taliban-foes-11-us-congress.html,691
Judge Vows Aid Workers' Trial Will Be Fair,2001-10-01,World; Washington,http://www.nytimes.com/2001/10/01/world/judge-vows-aid-workers-trial-will-be-fair.html,423
A NATION CHALLENGED,2001-10-01,Front Page; New York and Region,http://www.nytimes.com/2001/10/01/nyregion/a-nation-challenged-438847.html,116
Seriously. People Seem Ready for a Good Laugh.,2001-10-01,Business,http://www.nytimes.com/2001/10/01/business/a-nation-challenged-the-humor-seriously-people-seem-ready-for-a-good-laugh.html,838
"Taliban Say They Hold Bin Laden, for His Safety, But Who Knows Where?",2001-10-01,World,http://www.nytimes.com/2001/10/01/world/nation-challenged-hunt-taliban-say-they-hold-bin-laden-for-his-safety-but-who.html,1335
Agents Wanted. Should Speak Pashto.,2001-10-01,New York and Region,http://www.nytimes.com/2001/10/01/nyregion/a-nation-challenged-intelligence-agents-wanted-should-speak-pashto.html,904
Bush Approves Covert Aid for Taliban Foes,2001-10-01,World; Front Page; Washington,http://www.nytimes.com/2001/10/01/world/a-nation-challenged-the-rebels-bush-approves-covert-aid-for-taliban-foes.html,1277
Bush Approves Covert Aid for Taliban Foes,2001-10-01,World; Front Page; Washington,http://www.nytimes.com/2001/10/01/world/a-nation-challenged-the-rebels-bush-approves-covert-aid-for-taliban-foes.html,1277
Military Finds Short Supplies Of Spying Craft As Need Rises,2001-10-01,World,http://www.nytimes.com/2001/10/01/world/nation-challenged-high-tech-hardware-military-finds-short-supplies-spying-craft.html,974
A Nation Challenged,2001-10-01,New York and Region,http://www.nytimes.com/2001/10/01/nyregion/a-nation-challenged-438588.html,1120
Blair Says He's Seen Proof of bin Laden Role,2001-10-01,World,http://www.nytimes.com/2001/10/01/world/a-nation-challenged-the-british-blair-says-he-s-seen-proof-of-bin-laden-role.html,808
Tehran Aide Assails Terror But Opposes U.S. Attack,2001-10-01,World; Washington,http://www.nytimes.com/2001/10/01/world/a-nation-challenged-iranians-tehran-aide-assails-terror-but-opposes-us-attack.html,760
Pop Anthem or Classic Couplet To Sustain a Weary Soul,2001-10-01,Arts,http://www.nytimes.com/2001/10/01/arts/pop-anthem-or-classic-couplet-to-sustain-a-weary-soul.html,865
U.S. SET TO WIDEN FINANCIAL ASSAULT,2001-10-01,Front Page; U.S.; Washington,http://www.nytimes.com/2001/10/01/us/a-nation-challenged-the-investigation-us-set-to-widen-financial-assault.html,1102
A Sense of American Unfairness Erodes Support in Gulf States,2001-10-02,World; Washington,http://www.nytimes.com/2001/10/02/world/a-sense-of-american-unfairness-erodes-support-in-gulf-states.html,939
NATO Says 4 Arrested Near Sarajevo Are Suspected of Terror Activities,2001-10-02,World; Washington,http://www.nytimes.com/2001/10/02/world/nation-challenged-bosnia-nato-says-4-arrested-near-sarajevo-are-suspected-terror.html,584
A Nation Challenged,2001-10-02,Washington; New York and Region,http://www.nytimes.com/2001/10/02/nyregion/a-nation-challenged-453676.html,495
19 Countries Vow to Seize Bank Assets Of Terrorists,2001-10-02,World; Washington,http://www.nytimes.com/2001/10/02/world/nation-challenged-money-19-countries-vow-seize-bank-assets-terrorists.html,754
World Briefing | Europe: Italy: Berlusconi Seeks To Make Amends,2001-10-02,World,http://www.nytimes.com/2001/10/02/world/world-briefing-europe-italy-berlusconi-seeks-to-make-amends.html,130
Ad-Libbing His Way Into Trouble,2001-10-02,Business,http://www.nytimes.com/2001/10/02/business/a-nation-challenged-the-treasury-secretary-ad-libbing-his-way-into-trouble.html,1635
Corrections,2001-10-02,Corrections; Washington; New York and Region,http://www.nytimes.com/2001/10/02/nyregion/c-corrections-454311.html,66
Call by bin Laden Before Attacks Is Reported,2001-10-02,U.S.; Washington,http://www.nytimes.com/2001/10/02/us/nation-challenged-investigation-call-bin-laden-before-attacks-reported.html,783
"New Fears, New Alliance",2001-10-02,Opinion,http://www.nytimes.com/2001/10/02/opinion/new-fears-new-alliance.html,1058
"Before Attacks, U.S. Was Ready To Say It Backed Palestinian State",2001-10-02,World; Front Page; Washington,http://www.nytimes.com/2001/10/02/world/before-attacks-us-was-ready-to-say-it-backed-palestinian-state.html,1162
12-Year-Olds Take Up Arms Against Taliban,2001-10-02,World; Front Page; Washington,http://www.nytimes.com/2001/10/02/world/a-nation-challenged-the-soldiers-12-year-olds-take-up-arms-against-taliban.html,1144
"In Pakistan, A Shaky Ally",2001-10-02,World; Front Page; Washington,http://www.nytimes.com/2001/10/02/world/a-nation-challenged-news-analysis-in-pakistan-a-shaky-ally.html,1968
A Sense of American Unfairness Erodes Support in Gulf States,2001-10-02,World; Washington,http://www.nytimes.com/2001/10/02/world/a-sense-of-american-unfairness-erodes-support-in-gulf-states.html,939
NATO Says 4 Arrested Near Sarajevo Are Suspected of Terror Activities,2001-10-02,World; Washington,http://www.nytimes.com/2001/10/02/world/nation-challenged-bosnia-nato-says-4-arrested-near-sarajevo-are-suspected-terror.html,584
A Nation Challenged,2001-10-02,Washington; New York and Region,http://www.nytimes.com/2001/10/02/nyregion/a-nation-challenged-453676.html,495
"Like Nostradamus, but Carrying Anthrax Pills",2001-10-02,New York and Region,http://www.nytimes.com/2001/10/02/nyregion/public-lives-like-nostradamus-but-carrying-anthrax-pills.html,919
Ex-King and Rebels to Hold Special Council,2001-10-02,World; Washington,http://www.nytimes.com/2001/10/02/world/nation-challenged-afghan-opposition-ex-king-rebels-hold-special-council.html,767
Bill Aims to Hurt Terrorists in Pocketbook,2001-10-03,,http://www.nytimes.com/2001/10/03/us/a-nation-challenged-bill-aims-to-hurt-terrorists-in-pocketbook.html,239
Endowments From bin Ladens Prove Awkward,2001-10-03,Education; U.S.,http://www.nytimes.com/2001/10/03/us/a-nation-challenged-scholarships-endowments-from-bin-ladens-prove-awkward.html,932
The Next Moves in a Shadow War,2001-10-03,Opinion,http://www.nytimes.com/2001/10/03/opinion/l-the-next-moves-in-a-shadow-war-472603.html,124
"Powell Says U.S. Had Signs, But Not Clear Ones, of a Plot",2001-10-03,World; Front Page; Washington,http://www.nytimes.com/2001/10/03/world/nation-challenged-state-department-powell-says-us-had-signs-but-not-clear-ones.html,1429
Coming In From the Cold of Diplomatic Obscurity,2001-10-03,Washington; New York and Region,http://www.nytimes.com/2001/10/03/nyregion/public-lives-coming-in-from-the-cold-of-diplomatic-obscurity.html,819
Tough Talk From Blair On Taliban,2001-10-03,World,http://www.nytimes.com/2001/10/03/world/a-nation-challenged-britain-tough-talk-from-blair-on-taliban.html,879
India Wants End to Group in Kashmir Attack,2001-10-03,World; Washington,http://www.nytimes.com/2001/10/03/world/a-nation-challenged-repercussion-india-wants-end-to-group-in-kashmir-attack.html,962
NATO Says U.S. Has Proof Against bin Laden Group,2001-10-03,World; Front Page; Washington,http://www.nytimes.com/2001/10/03/world/a-nation-challenged-the-evidence-nato-says-us-has-proof-against-bin-laden-group.html,1301
A Nation Challenged,2001-10-03,New York and Region,http://www.nytimes.com/2001/10/03/nyregion/a-nation-challenged-473014.html,910
The Next Moves in a Shadow War,2001-10-03,Opinion,http://www.nytimes.com/2001/10/03/opinion/l-the-next-moves-in-a-shadow-war-472492.html,132
The Next Moves in a Shadow War,2001-10-03,Opinion,http://www.nytimes.com/2001/10/03/opinion/l-the-next-moves-in-a-shadow-war-472557.html,150
Philippines Offers U.S. Its Troops And Bases,2001-10-03,World; Washington,http://www.nytimes.com/2001/10/03/world/philippines-offers-us-its-troops-and-bases.html,792
Pentagon Tries To Avoid Using Pakistan Bases,2001-10-03,World; Front Page; Washington,http://www.nytimes.com/2001/10/03/world/a-nation-challenged-the-military-pentagon-tries-to-avoid-using-pakistan-bases.html,1096
In the Words Of Powell: 'A Degree Of Security',2001-10-03,World; Washington,http://www.nytimes.com/2001/10/03/world/a-nation-challenged-in-the-words-of-powell-a-degree-of-security.html,620
Rendezvous Of Suspects In Hickackings Is Investigated,2001-10-03,World,http://www.nytimes.com/2001/10/03/world/a-nation-challenged-spain-rendezvous-of-suspects-in-hickackings-is-investigated.html,783
Taliban Say They Want to Negotiate With the U.S. Over bin Laden,2001-10-03,World; Washington,http://www.nytimes.com/2001/10/03/world/nation-challenged-afghans-taliban-say-they-want-negotiate-with-us-over-bin-laden.html,1172
Taliban Say They Want to Negotiate With the U.S. Over bin Laden,2001-10-03,World; Washington,http://www.nytimes.com/2001/10/03/world/nation-challenged-afghans-taliban-say-they-want-negotiate-with-us-over-bin-laden.html,1172
Claim of Plot Against Embassy in Paris,2001-10-03,World,http://www.nytimes.com/2001/10/03/world/a-nation-challenged-suspects-claim-of-plot-against-embassy-in-paris.html,910
Earlier Hijackings Offered Signals That Were Missed,2001-10-03,U.S.,http://www.nytimes.com/2001/10/03/us/a-nation-challenged-warnings-earlier-hijackings-offered-signals-that-were-missed.html,1009
Sharing the Evidence on Terror,2001-10-03,Opinion,http://www.nytimes.com/2001/10/03/opinion/sharing-the-evidence-on-terror.html,467
Ancient Secret System Moves Money Globally,2001-10-03,World,http://www.nytimes.com/2001/10/03/world/a-nation-challenged-the-financing-ancient-secret-system-moves-money-globally.html,1060
Russia and Iran Sign Arms Deal; Nuclear Reactors on the Way,2001-10-03,World; Washington,http://www.nytimes.com/2001/10/03/world/russia-and-iran-sign-arms-deal-nuclear-reactors-on-the-way.html,492
Liberties; All That Glistens,2001-10-03,Opinion,http://www.nytimes.com/2001/10/03/opinion/liberties-all-that-glistens.html,714
A Nation Challenged,2001-10-04,New York and Region,http://www.nytimes.com/2001/10/04/nyregion/a-nation-challenged-495620.html,1057
"'Super' Heroin Was Planned By bin Laden, Reports Say",2001-10-04,World,http://www.nytimes.com/2001/10/04/world/a-nation-challenged-drugs-super-heroin-was-planned-by-bin-laden-reports-say.html,677
Powell Tries to Allay Worry Of Senators on Muslim Rage,2001-10-04,World; Washington,http://www.nytimes.com/2001/10/04/world/nation-challenged-congress-powell-tries-allay-worry-senators-muslim-rage.html,669
Rumsfeld Meets Saudis and Says He's Satisfied With Level of Support,2001-10-04,World; Washington,http://www.nytimes.com/2001/10/04/world/nation-challenged-bases-rumsfeld-meets-saudis-says-he-s-satisfied-with-level.html,971
Britain Tracing Trail Of One More Jihad Group,2001-10-04,World,http://www.nytimes.com/2001/10/04/world/a-nation-challenged-suspects-britain-tracing-trail-of-one-more-jihad-group.html,810
Making a Case Against bin Laden,2001-10-04,Opinion,http://www.nytimes.com/2001/10/04/opinion/l-making-a-case-against-bin-laden-495743.html,112
Making a Case Against bin Laden,2001-10-04,Opinion,http://www.nytimes.com/2001/10/04/opinion/l-making-a-case-against-bin-laden-495727.html,141
Hezbollah and Hamas Put on Back Burner,2001-10-04,World; Washington,http://www.nytimes.com/2001/10/04/world/a-nation-challenged-holy-war-hezbollah-and-hamas-put-on-back-burner.html,976
The War on Terror Finds Wary Support in France,2001-10-04,World,http://www.nytimes.com/2001/10/04/world/the-war-on-terror-finds-wary-support-in-france.html,1263
