headline,date,url
"THREATS AND RESPONSES: THE G.I.'s; 2 U.S. Soldiers Are Seriously Wounded by Kuwaiti Policeman, Who Is Captured",2002-11-22,http://www.nytimes.com/2002/11/22/world/threats-responses-gi-s-2-us-soldiers-are-seriously-wounded-kuwaiti-policeman-who.html
PUTIN QUESTIONS U.S. TERROR ALLIES,2002-11-23,http://www.nytimes.com/2002/11/23/world/threats-and-responses-the-president-putin-questions-us-terror-allies.html
Do We Have to Call You Al?,2002-11-23,http://www.nytimes.com/2002/11/23/opinion/do-we-have-to-call-you-al.html
"Turks, Fearing Flow of Refugees Plan Move Into Iraq if War Comes",2002-11-23,http://www.nytimes.com/2002/11/23/world/threats-responses-kurds-turks-fearing-flow-refugees-plan-move-into-iraq-if-war.html
"50,000 British Firefighters Strike, Creating a Crisis for Blair",2002-11-23,http://www.nytimes.com/2002/11/23/world/50000-british-firefighters-strike-creating-a-crisis-for-blair.html
"Bush, Iraq and the Rule of Law",2002-11-23,http://www.nytimes.com/2002/11/23/opinion/l-bush-iraq-and-the-rule-of-law-059781.html
"Bush, Iraq and the Rule of Law",2002-11-23,http://www.nytimes.com/2002/11/23/opinion/l-bush-iraq-and-the-rule-of-law-059790.html
Austria Expects Close Election As Far Right Yields to Center,2002-11-24,http://www.nytimes.com/2002/11/24/world/austria-expects-close-election-as-far-right-yields-to-center.html
An Avuncular Uncle He Is Definitely Not,2002-11-24,http://www.nytimes.com/2002/11/24/arts/television-radio-an-avuncular-uncle-he-is-definitely-not.html
Division in Past Bush White House Echoes in Current Struggles,2002-11-24,http://www.nytimes.com/2002/11/24/world/threats-responses-cabinet-division-past-bush-white-house-echoes-current.html
NEWS SUMMARY,2002-11-24,http://www.nytimes.com/2002/11/24/nyregion/news-summary-072168.html
FOLLOWING UP,2002-11-24,http://www.nytimes.com/2002/11/24/nyregion/following-up.html
"The World; Wage War, but Don't Start One",2002-11-24,http://www.nytimes.com/2002/11/24/weekinreview/the-world-wage-war-but-don-t-start-one.html
Scott Ritter's Iraq Complex,2002-11-24,http://www.nytimes.com/2002/11/24/magazine/scott-ritter-s-iraq-complex.html
The Nation; How to (De-)Centralize Intelligence,2002-11-24,http://www.nytimes.com/2002/11/24/weekinreview/the-nation-how-to-de-centralize-intelligence.html
The World; A Speech Recalls Europe's Ghosts,2002-11-24,http://www.nytimes.com/2002/11/24/weekinreview/the-world-a-speech-recalls-europe-s-ghosts.html
Give Peace a Chance,2002-11-24,http://www.nytimes.com/2002/11/24/magazine/the-way-we-live-now-11-24-02-questions-for-gene-sharp-give-peace-a-chance.html
Bush Appeals To New Allies On Iraq Plans,2002-11-24,http://www.nytimes.com/2002/11/24/world/threats-and-responses-the-allies-bush-appeals-to-new-allies-on-iraq-plans.html
Seized Of,2002-11-24,http://www.nytimes.com/2002/11/24/magazine/the-way-we-live-now-11-24-02-on-language-seized-of.html
U.S. Is Wooing A Shiite Exile To Rattle Iraq,2002-11-25,http://www.nytimes.com/2002/11/25/world/threats-and-responses-alliances-us-is-wooing-a-shiite-exile-to-rattle-iraq.html
Austrians Re-elect Chancellor; Far-Right Party Is Set Back,2002-11-25,http://www.nytimes.com/2002/11/25/world/austrians-re-elect-chancellor-far-right-party-is-set-back.html
ARMS INSPECTIONS ARE SET TO BEGIN AT SITES IN IRAQ,2002-11-25,http://www.nytimes.com/2002/11/25/world/threats-responses-search-arms-inspections-are-set-begin-sites-iraq.html
NEWS SUMMARY,2002-11-25,http://www.nytimes.com/2002/11/25/nyregion/news-summary-083860.html
"Capricious Depths and Quirks, With a Hint of the Political",2002-11-25,http://www.nytimes.com/2002/11/25/arts/music-in-review-pop-capricious-depths-and-quirks-with-a-hint-of-the-political.html
An Iraq War Won't Destabilize the Mideast,2002-11-26,http://www.nytimes.com/2002/11/26/opinion/an-iraq-war-won-t-destabilize-the-mideast.html
Iraqi Opposition Circulates Plan for Post-Hussein Era,2002-11-26,http://www.nytimes.com/2002/11/26/world/threats-responses-blueprint-iraqi-opposition-circulates-plan-for-post-hussein.html
"U.S. Fails to Curb Its Saudi Oil Habit, Experts Say",2002-11-26,http://www.nytimes.com/2002/11/26/world/threats-responses-home-front-us-fails-curb-its-saudi-oil-habit-experts-say.html
"A Look at Saddam Hussein, Focusing on Eccentricity",2002-11-26,http://www.nytimes.com/2002/11/26/movies/television-review-a-look-at-saddam-hussein-focusing-on-eccentricity.html
U.N. MONITOR SAYS IRAQIS ARE DENYING HAVING ARMS CACHE,2002-11-26,http://www.nytimes.com/2002/11/26/world/threats-responses-inspections-un-monitor-says-iraqis-are-denying-having-arms.html
"After Setback In Austria, Rightist Keeps Zigzag Course",2002-11-26,http://www.nytimes.com/2002/11/26/world/after-setback-in-austria-rightist-keeps-zigzag-course.html
Opposition Leader Fears That U.S. Support Is Waning,2002-11-26,http://www.nytimes.com/2002/11/26/world/threats-responses-iraqi-exiles-opposition-leader-fears-that-us-support-waning.html
NEWS SUMMARY,2002-11-26,http://www.nytimes.com/2002/11/26/nyregion/news-summary-098310.html
"Explaining Gift, Saudi Envoy Voices Dismay Over Strains",2002-11-27,http://www.nytimes.com/2002/11/27/world/threats-responses-diplomacy-explaining-gift-saudi-envoy-voices-dismay-over.html
Mexico Leader Presses U.S. To Resolve Migrants' Issues,2002-11-27,http://www.nytimes.com/2002/11/27/world/mexico-leader-presses-us-to-resolve-migrants-issues.html
A Bush Parody Is Banned in Britain,2002-11-28,http://www.nytimes.com/2002/11/28/world/a-bush-parody-is-banned-in-britain.html
Sangatte Journal; Refugees Out in the Cold in Sight of Dover's Cliffs,2002-11-28,http://www.nytimes.com/2002/11/28/world/sangatte-journal-refugees-out-in-the-cold-in-sight-of-dover-s-cliffs.html
Corrections,2002-11-28,http://www.nytimes.com/2002/11/28/nyregion/c-corrections-139688.html
"Unhindered by Iraqi Officials, Arms Inspectors Visit 3 Sites",2002-11-28,http://www.nytimes.com/2002/11/28/world/threats-responses-hunt-for-weapons-unhindered-iraqi-officials-arms-inspectors.html
U.S. Is Pressing For Turks' Help In Move on Iraq,2002-11-28,http://www.nytimes.com/2002/11/28/world/threats-and-responses-the-allies-us-is-pressing-for-turks-help-in-move-on-iraq.html
"For the U.S., Neighborly Rancor, North and South",2002-11-28,http://www.nytimes.com/2002/11/28/world/for-the-us-neighborly-rancor-north-and-south.html
Inspecting Iraq,2002-11-28,http://www.nytimes.com/2002/11/28/opinion/inspecting-iraq.html
"What Iraq's Exiles Can, and Can't, Do",2002-11-29,http://www.nytimes.com/2002/11/29/opinion/what-iraq-s-exiles-can-and-can-t-do.html
Kurds Say a Turkish Crackdown on an Illegal Fuel Trade With Iraq Is Aimed at Them,2002-11-29,http://www.nytimes.com/2002/11/29/world/threats-responses-commerce-kurds-say-turkish-crackdown-illegal-fuel-trade-with.html
Administration Begins to Rewrite Decades-Old Spying Restrictions,2002-11-30,http://www.nytimes.com/2002/11/30/us/threats-responses-law-administration-begins-rewrite-decades-old-spying.html
